xbelaxxi,2017-10-23 23:59,0,1,qaqu to ! patapon nakita sa marawi,,,,922492719305338880,https://twitter.com/xbelaxxi/status/922492719305338880,fil 
jedmarcueto,2017-10-23 14:07,0,1,Hindi! Walang kinalaman ang US-Impe sa marawi . dont change the narrative,"(['Manila'], Location((14.5906216, 120.9799696, 0.0)))",,,922343778173648896,https://twitter.com/jedmarcueto/status/922343778173648896,fil
maasmichel,2017-10-23 14:07,0,0,Strijd in Marawi voorbij',"(['Jakarta'], Location((-6.1753942, 106.827183, 0.0)))",,,,,nl
derStandardat,2017-10-23 14:05,1,0,Marawi - Philippinen: Regierung verkündet Ende der Kämpfe gegen IS: http:// Philippinen-Regierung-verkuendet-En …,"(['Wien', ' \xc3\x96sterreich'], Location((48.2083537, 16.3725042, 0.0)))",,,922343316276039681,https://twitter.com/derStandardat/status/922343316276039681,de
faehnders,2017-10-23 14:05,0,0,Die Regierung in Manila erklärt die Schlacht um Marawi für beendet. Es hat fünf (!!!) Monate gedauert,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,,,,de
BetitoBaena,2017-10-23 14:03,0,0,ÚLTIMA HORA ″El último yihadista en Marawi ha sido eliminado″ https:// 0,,,,922342627609063424,https://twitter.com/BetitoBaena/status/922342627609063424,es
trabajadoravzla,2017-10-23 14:03,0,0,El secretario de Defensa de Filipinas anuncia fin de la lucha contra los yihadistas en Marawi http:// C,,,,922342609804083201,https://twitter.com/trabajadoravzla/status/922342609804083201,es
SinShowTv,2017-10-23 14:03,0,0,El secretario de Defensa de Filipinas anuncia fin de la lucha contra los yihadistas en Marawi https:// 404-secretario-defensa-filipinas-fin-lucha-marawi?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=all …,,,,922342598143909888,https://twitter.com/SinShowTv/status/922342598143909888,es
atodamecha1,2017-10-23 14:03,0,0,El secretario de Defensa de Filipinas anuncia fin de la lucha contra los yihadistas en Marawi http:// d1,"(['Nueva Esparta', ' Venezuela'], Location((11.0, -64.0, 0.0)))",,,922342591353327616,https://twitter.com/atodamecha1/status/922342591353327616,es
Daniel_Jerome44,2017-10-23 14:01,0,0,Philippines: fin des combats contre Daech à Marawi http:// 9,"(['France Nantes (44)'], Location((47.2186371, -1.5541362, 0.0)))",,,922342117728555008,https://twitter.com/Daniel_Jerome44/status/922342117728555008,fr
6W_es,2017-10-23 14:01,2,1,LO ÚLTIMO: Filipinas anuncia el fin de las operaciones militares en Marawi,"(['Espa\xc3\xb1a'], Location((40.0028028, -4.003104, 0.0)))",,,922342113399930882,https://twitter.com/6W_es/status/922342113399930882,es
GettysburgiBook,2017-10-23 14:01,0,0,Filipinas dice que acabó con los insurgentes de Marawi http:// 8,"(['Gettysburg'], Location((39.8309399, -77.2310908, 0.0)))",,,922342109725806597,https://twitter.com/GettysburgiBook/status/922342109725806597,es
TopNyt,2017-10-23 14:01,0,0,Filippinerne erklærer fem måneders kamp i Marawi for slut http:// Der er ikke flere militante tilbage i Marawi,,,,,,da
DiePressecom,2017-10-23 14:01,2,2,Philippinische Regierung verkündet Ende der Kämpfe in Marawi http:// ussenpolitik/5307677/Philippinische-Regierung-verkuendet-Ende-der-Kaempfe-in-Marawi?from=rss&utm_source=dlvr.it&utm_medium=twitter&utm_campaign=diepressecom …,"(['Vienna'], Location((38.9013013, -77.2651585, 0.0)))",,,922342086166298624,https://twitter.com/DiePressecom/status/922342086166298624,de
PeruNewsweek,2017-10-23 14:00,0,0,: El secretario de Defensa de Filipinas anuncia fin de la lucha contra los yihadistas en Marawi http://,"(['Lima', ' Peru'], Location((-12.0621065, -77.0365256, 0.0)))",,#Actualidad,922342014875815936,https://twitter.com/PeruNewsweek/status/922342014875815936,es
SikatTV,2017-10-23 14:00,0,0,Look: pormal nang tinapos ang gyera sa Marawi City Ps. Like our Page for updates http://,"(['National Capital Region'], Location((14.5736108, 121.0329706, 0.0)))",,,922341990745952256,https://twitter.com/SikatTV/status/922341990745952256,fil
Text_TV_Nyheter,2017-10-23 14:00,0,0,Slut på striderna i Marawi https:// riderna-i-marawi-16708864?utm_source=tweet&utm_medium=twitter&utm_campaign=news …,"(['Sverige'], Location((59.6749712, 14.5208584, 0.0)))",,,922341973939367936,https://twitter.com/Text_TV_Nyheter/status/922341973939367936,sv
DLFNachrichten,2017-10-23 14:00,1,2,Philippinen: Das Militär hat alle Rebellen aus vertrieben . litaer-kaempfe-in-marawi-beendet.1939.de.html?drn:news_id=806898 …,"(['K\xc3\xb6ln', ' Nordrhein-Westfalen'], Location((50.938361, 6.959974, 0.0)))",,#Marawi,922341930809413632,https://twitter.com/DLFNachrichten/status/922341930809413632,de
Trending_News__,2017-10-23 14:00,0,0,"ÚLTIMA HORA El último yihadista en Marawi ha sido eliminado"" http:// """,,,#T_N,922341919862218752,https://twitter.com/Trending_News__/status/922341919862218752,es
trendinaliaSG,2017-10-23 13:59,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 13:56 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Marawi #SIEW2017 #JapanElection #WWETLC #ADMM #trndnl,922341755025887233,https://twitter.com/trendinaliaSG/status/922341755025887233,fil
Irenecarias1,2017-10-23 13:59,0,0,Filipinas dice que acabó con los insurgentes de Marawi http:// D,"(['United States'], Location((39.7837304, -100.4458825, 0.0)))",,,922341703301730305,https://twitter.com/Irenecarias1/status/922341703301730305,es
jabarmedia,2017-10-23 13:59,0,0,Filipina umumkan operasi militer di Marawi telah berakhir - Jabar Media Online http://,"(['Bandung'], Location((-6.9344694, 107.6049539, 0.0)))",,,922341623362568192,https://twitter.com/jabarmedia/status/922341623362568192,id
metrobelgie,2017-10-23 13:59,0,0,Filipijnse minister kondigt einde gevechten in Marawi aan http://,"(['Brussels'], Location((50.8465573, 4.351697, 0.0)))",,,922341586838568960,https://twitter.com/metrobelgie/status/922341586838568960,nl
Philtizen,2017-10-23 13:58,0,0,Itinaas na ang watawat ng Pilipinas sa Marawi City Hall sa unang pagkakataon matapos ang liberasyon ng lungsod. http://,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922341367476502528,https://twitter.com/Philtizen/status/922341367476502528,fil
DiePresse_Pol,2017-10-23 13:57,1,0,Philippinische Regierung verkündet Ende der Kämpfe in Marawi http://,"(['Vienna'], Location((38.9013013, -77.2651585, 0.0)))",,,922341084105080832,https://twitter.com/DiePresse_Pol/status/922341084105080832,de
pavelvond,2017-10-23 13:56,0,1,íny Armáda ukončila bojové operace proti teroristům v,"(['Prague', ' Czech Republic'], Location((35.4867369, -96.6850174, 0.0)))",,,,,cs
dzrhnews,2017-10-23 13:55,2,1,Statement of Defense Sec. Delfin Lorenzana sa pagtatapos ng combat operations sa Marawi City | RH30,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",@liezel_once,,922340763630841856,https://twitter.com/dzrhnews/status/922340763630841856,fil
Yoedizz,2017-10-23 13:55,0,0,Filipina umumkan operasi militer di Marawi telah berakhir https://,"(['Jakarta City'], Location((-6.1753942, 106.827183, 0.0)))",,,922340695385423874,https://twitter.com/Yoedizz/status/922340695385423874,id
alimmahdi,2017-10-23 13:54,0,0,Filipina umumkan operasi militer di Marawi telah berakhir: Filipina mengumunkan akhir pertempuran selama lima… https://,,,,922340508193746944,https://twitter.com/alimmahdi/status/922340508193746944,id
newsjsAT,2017-10-23 13:53,0,0,Philippinische Regierung verkündet Ende der Kämpfe in Marawi - http:// DiePresse.com http:// C,"(['Austria'], Location((47.2000338, 13.199959, 0.0)))",,#Schlagzeilen,922340116781088769,https://twitter.com/newsjsAT/status/922340116781088769,de
RedpresNoticias,2017-10-23 13:53,0,0,"El último yihadista en Marawi ha sido eliminado"" https:// . fj0 …""","(['Venezuela'], Location((8.0018709, -66.1109318, 0.0)))",,#AlMinuto,922340075739914240,https://twitter.com/RedpresNoticias/status/922340075739914240,es
NewsUpdate24Nor,2017-10-23 13:52,0,0,Filippinerne erklærer fem måneders kamp i Marawi for slut: . nerne-erklaerer-fem-maaneders-kamp-i-marawi-for-slut?referrer=RSS?utm_source=newsupdate24.news … - . bt.dk,"(['Norway'], Location((64.5731537, 11.5280364395, 0.0)))",,#Siste,922339983717011456,https://twitter.com/NewsUpdate24Nor/status/922339983717011456,da
NewsUpdate24Nor,2017-10-23 13:52,0,0,Kampen mot IS over i Marawi : . -mot-is-over-i-marawi-1.13745311?utm_source=newsupdate24.news … - . meldinger---nyhetssenter-1.11001867 …,"(['Norway'], Location((64.5731537, 11.5280364395, 0.0)))",,#Siste,922339967095005184,https://twitter.com/NewsUpdate24Nor/status/922339967095005184,no
EPinternacional,2017-10-23 13:51,2,0,El Gobierno de anuncia el fin de las operaciones militares en . noticia-gobierno-filipinas-anuncia-fin-operaciones-militares-marawi-20171023072510.html …,,,#Filipinas #Marawi,922339762006044672,https://twitter.com/EPinternacional/status/922339762006044672,es
AHBintang,2017-10-23 13:50,0,0,- Tentara Filipina Temukan 40 Jasad Milisi di Marawi // http:// na-temukan-40-jasad-milisi-di-marawi.html …,"(['Kota Banda Aceh'], Location((5.407488, 95.5144478, 0.0)))",,#Internasional #filipina #marawi #milisi,922339478542303232,https://twitter.com/AHBintang/status/922339478542303232,id
Tindahan_Ko,2017-10-23 13:49,0,0,MARAWI :( san na kami titira dito?,,,,922339281669996544,https://twitter.com/Tindahan_Ko/status/922339281669996544,fil
TwitJAKO,2017-10-23 13:49,0,0,Philippines: fin des combats contre les jihadistes à Marawi https:// |,"(['Haiti'], Location((21.7670269, -78.0947805, 0.0)))",@MrKoolodo,#Follow,922339164250615808,https://twitter.com/TwitJAKO/status/922339164250615808,fr
nrc,2017-10-23 13:48,1,1,Einde aan IS-belegering van Filipijnse stad Marawi . 10 /23/einde-aan-is-belegering-van-marawi-a1578272 …,"(['24 landen'], Location((51.5044551, 0.0527838, 0.0)))",,,922338920087597056,https://twitter.com/nrc/status/922338920087597056,nl
europapress,2017-10-23 13:47,3,3,El Gobierno de Filipinas anuncia el fin de las operaciones militares en Marawi . noticia-gobierno-filipinas-anuncia-fin-operaciones-militares-marawi-20171023072510.html …,,,,922338723408351233,https://twitter.com/europapress/status/922338723408351233,es
Noel_CaballeroC,2017-10-23 13:46,3,4,Filipinas confirma el fin de las operaciones de combate contra yihadistas del EI en Marawi,"(['Bangkok'], Location((-7.846423, 112.1005469, 0.0)))",,,,,es
LourdesEscaros,2017-10-23 13:45,0,0,Breaking. Combat ops sa Marawi tinerminate na ni DND Sec. Lorenzana.,,,,922338158280187909,https://twitter.com/LourdesEscaros/status/922338158280187909,fil
tatu_s21,2017-10-23 13:44,0,0,"éricaZonaDePaz : ÚLTIMA HORA El último yihadista en Marawi ha sido eliminado"" https:// 0""",,,#Am,922337866595946496,https://twitter.com/tatu_s21/status/922337866595946496,es
gmanews,2017-10-23 13:42,4,17,READ: Pahayag ni DND Sec. Lorenzana kaugnay sa termination ng combat operations sa Marawi City. |,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@mamutuesday @dzbb,,922337412721733634,https://twitter.com/gmanews/status/922337412721733634,fil
metrobali,2017-10-23 13:42,0,0,Filipina umumkan operasi militer di Marawi telah berakhir: http:// ipina-umumkan-operasi-militer-di-marawi-telah-berakhir/ … via,"(['Indonesia'], Location((-4.7993356, 114.5632032, 0.0)))",@metrobali,,922337355440078848,https://twitter.com/metrobali/status/922337355440078848,id
ProsegurIS,2017-10-23 13:42,0,2,El gobierno de Filipinas ha recuperado el control sobre Marawi . Por . noticia-gobierno-filipinas-anuncia-fin-operaciones-militares-marawi-20171023072510.html …,,@europapress,,922337349480206336,https://twitter.com/ProsegurIS/status/922337349480206336,es
tv2newsdk,2017-10-23 13:42,0,3,Filippinerne erklærer fem måneders kamp i Marawi for slut http:// 10 -23-filippinerne-erklaerer-fem-maneders-kamp-i-marawi-for-slut?cid=_soco%3Atw%3A4%3Anews%3A%3A%3A …,"(['Copenhagen', ' Denmark'], Location((55.6867243, 12.5700724, 0.0)))",,,922337326226849792,https://twitter.com/tv2newsdk/status/922337326226849792,da
DZMMTeleRadyo,2017-10-23 13:41,1,0,TINGNAN: Pahayag ni Defense Sec. Delfin Lorenzana patungkol sa termination ng lahat ng combat operations sa Marawi | via,"(['ABS-CBN', ' Diliman', ' Quezon City'], Location((11.5874907, 122.7520466, 0.0)))",@dzmmPatrol44,,922337267414212611,https://twitter.com/DZMMTeleRadyo/status/922337267414212611,fil
DanmarksNyheder,2017-10-23 13:40,0,0,Filippinerne erklærer fem måneders kamp i Marawi for slut - http://,"(['Danmark'], Location((55.670249, 10.3333283, 0.0)))",,,922336921241702400,https://twitter.com/DanmarksNyheder/status/922336921241702400,da
paris_2015,2017-10-23 13:40,0,0,Philippines: fin des combats contre les jihadistes à Marawi http://,"(['Paris'], Location((48.8566101, 2.3514992, 0.0)))",,,922336813729038337,https://twitter.com/paris_2015/status/922336813729038337,fr
MalaysiaGazette,2017-10-23 13:40,0,0,Pertempuran tentera,,,,,,ms
trendinaliaSG,2017-10-23 13:39,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 13:36 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Marawi #SIEW2017 #JapanElection #WWETLC #ADMM #trndnl,922336676973748225,https://twitter.com/trendinaliaSG/status/922336676973748225,fil
Erickebreo21,2017-10-23 13:38,0,0,Otw to marawi :D,"(['General Trias', ' Cavite'], Location((14.32675975, 120.90618458, 0.0)))",,,922336344805924864,https://twitter.com/Erickebreo21/status/922336344805924864,fil
dzbb,2017-10-23 13:37,2,1,Pahayag ni DND Sec. Delfin Lorenzana kaugnay sa termination ng combat operations sa Marawi City. | via,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",@mamutuesday,,922336275088027648,https://twitter.com/dzbb/status/922336275088027648,fil
Politique2M1,2017-10-23 13:37,0,0,Philippines: fin des combats contre Daech à Marawi - Le Figaro http://,"(['Waterloo', ' Belgium'], Location((43.466874, -80.524635, 0.0)))",,,922336160118124544,https://twitter.com/Politique2M1/status/922336160118124544,fr
tvTA3,2017-10-23 13:36,0,0,Obsadili poslednú budovu v Marawi ovládanú islamskými radikálmi http:// c,"(['Bratislava', ' Slovakia'], Location((48.1359085, 17.1597440625, 0.0)))",,,922336020942741504,https://twitter.com/tvTA3/status/922336020942741504,sk
parisactualite_,2017-10-23 13:34,0,0,Philippines: fin des combats contre les jihadistes à Marawi . lippines-fin-des-combats-contre-les-jihadistes-a-marawi/ …,"(['Paris', ' France'], Location((48.8566101, 2.3514992, 0.0)))",,,922335515147456512,https://twitter.com/parisactualite_/status/922335515147456512,fr
karmadecay,2017-10-23 13:34,0,0,Sa Marawi . :),,,,922335450462797824,https://twitter.com/karmadecay/status/922335450462797824,fil
cnnphilippines,2017-10-23 13:34,1,3,Brawner on Maute fighters in Marawi : Wala nang nabuhay. Nagre-recover na ang sundalo ng cadavers | LIVE http://,,,,922335275476443136,https://twitter.com/cnnphilippines/status/922335275476443136,fil
NEWSANTANDER,2017-10-23 13:33,0,0,Philippines: fin des combats contre Daech à Marawi https:// lippines-fin-des-combats-contre-daech-a-marawi/ …,,,,922335140910641152,https://twitter.com/NEWSANTANDER/status/922335140910641152,fr
dzbb,2017-10-23 13:33,0,0,Isang sundalo,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
NofNewsFilipino,2017-10-23 13:32,0,0,(Militar,,,,,,es
neosgirlxjadine,2017-10-23 13:32,0,0,"Kelevel ng taga-Mindanao/ Marawi ba kayo?"" clapbacks.""",,,,922334987986202626,https://twitter.com/neosgirlxjadine/status/922334987986202626,fil
dzmmPatrol44,2017-10-23 13:32,0,0,Kopya ng pahayag ni Defense Sec Delfin Lorenzana patungkol sa termination ng lahat ng military operation sa Marawi City,,,,922334918977339392,https://twitter.com/dzmmPatrol44/status/922334918977339392,fil
ken_carpintero,2017-10-23 13:31,0,0,ay naku,"(['Wala', ' dahil ang bayan ko nabenta na.'], Location((-5.7014902, 32.1529618, 0.0)))",,,,,fil
_OhJCDS,2017-10-23 13:30,0,2,Umabot din pala ng 5 months yung sa Marawi .,"(['The 6IX'], Location((51.9012948, -8.4700678, 0.0)))",,,922334332865384448,https://twitter.com/_OhJCDS/status/922334332865384448,fil
S_Schwartzmann,2017-10-23 13:30,2,2,"Ministro de Defensa en Filipinas declaró liquidado"" al último grupo de militantes pro islámicos Marawi""","(['Concepci\xc3\xb3n (Chile)'], Location((-36.8270743, -73.0502465, 0.0)))",,,922334269342699520,https://twitter.com/S_Schwartzmann/status/922334269342699520,es
ppppoljan,2017-10-23 13:29,0,1,Tapos na ang bakbakan. Sisimulan naman ang pagbangon ng Marawi .,"(['Trece Martires City'], Location((14.6649503, 121.0835242, 0.0)))",,#PrayForMarawi,922334178305130496,https://twitter.com/ppppoljan/status/922334178305130496,fil
timmyytimtimmyy,2017-10-23 13:29,121,238,tapos na ang labanan sa Marawi . Ikaw? kelan ka matatapos lumaban para sa taong d ka naman pinaglaban?,"(['Riverdale'], Location((41.5444778, -90.4581879, 0.0)))",,,922334060021661697,https://twitter.com/timmyytimtimmyy/status/922334060021661697,fil
LOrientLeJour,2017-10-23 13:29,2,1,: fin des combats contre les jihadistes à . 4/philippines-fin-des-combats-contre-les-jihadistes-a-marawi.html …,"(['Beyrouth', ' Liban'], Location((33.8959203, 35.47843, 0.0)))",,#Philippines #Marawi,922334054137114624,https://twitter.com/LOrientLeJour/status/922334054137114624,fr
banderainquirer,2017-10-23 13:29,0,0,Read 's column: Marawi gawing modernong Islamic city https:// 2 via,"(['Makati City', ' Philippines'], Location((14.5591272, 121.0202094, 0.0)))",@maderazo_jake @banderainquirer,,922334038135775232,https://twitter.com/banderainquirer/status/922334038135775232,fil
ockygsb,2017-10-23 13:28,0,0,Filipina umumkan operasi militer di Marawi telah berakhir https:// c,"(['Earth'], Location((34.2331373, -102.4107493, 0.0)))",,,922333965062672384,https://twitter.com/ockygsb/status/922333965062672384,id
dzbb,2017-10-23 13:28,0,0,1,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,und
Actu_France,2017-10-23 13:26,0,0,Philippines: fin des combats contre les jihadistes à Marawi https://,,,,922333393257467905,https://twitter.com/Actu_France/status/922333393257467905,fr
act_feed_1,2017-10-23 13:25,0,0,El de anuncia el fin de las operaciones militares en https:// U,,,#Gobierno #Filipinas #Marawi,922333214697492480,https://twitter.com/act_feed_1/status/922333214697492480,es
WikiScene_Infos,2017-10-23 13:24,0,0,Philippines: fin des combats contre les jihadistes à Marawi,"(['Paris', ' France'], Location((48.8566101, 2.3514992, 0.0)))",,,922332869372112897,https://twitter.com/WikiScene_Infos/status/922332869372112897,fr
alflorencealbo,2017-10-23 13:24,0,5,Malaya na ang Marawi !!!!! https:// status/922330893146054656 …,,,,922332787117514752,https://twitter.com/alflorencealbo/status/922332787117514752,fil
antaranews,2017-10-23 13:24,2,2,Filipina umumkan operasi militer di Marawi telah berakhir http:// 01,"(['Jakarta', ' Indonesia'], Location((-6.1753942, 106.827183, 0.0)))",,,922332757220515840,https://twitter.com/antaranews/status/922332757220515840,id
romandie,2017-10-23 13:23,2,0,Philippines: fin des combats contre les jihadistes à Marawi http:// D,"(['Suisse'], Location((46.7985624, 8.2319736, 0.0)))",,,922332710491901952,https://twitter.com/romandie/status/922332710491901952,fr
dzbb,2017-10-23 13:22,0,2,Hawak na muli ng pamahalaan ang Marawi City ayon kay ARMM Assemblyman Zia Alonto Adiong.,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922332378541965318,https://twitter.com/dzbb/status/922332378541965318,fil
trendinaliaSG,2017-10-23 13:21,0,0,⒈ ⒉ ⒊ ⒋ ⒌ 2017/10/23 13:16 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#SIEW2017 #Marawi #JapanElection #WWETLC #ADMM #trndnl,922332204780290048,https://twitter.com/trendinaliaSG/status/922332204780290048,fil
dzbb,2017-10-23 13:21,0,1,LIVE sa dzBB: Press briefing sa Marawi City. .,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922332183271895040,https://twitter.com/dzbb/status/922332183271895040,fil
DZMMTeleRadyo,2017-10-23 13:20,0,8,Ngayon sa DZMM: Press briefing kaugnay sa pagtatapos ng bakbakan sa Marawi City,"(['ABS-CBN', ' Diliman', ' Quezon City'], Location((11.5874907, 122.7520466, 0.0)))",,,922331975196618758,https://twitter.com/DZMMTeleRadyo/status/922331975196618758,fil
MIKEEloveKISSES,2017-10-23 13:20,1,3,Natapos na bakbakan sa MARAWI pero fans ng magkabilang kampo nsa bakbakan pa rn. Susss ginoo! Dili mo nakapoy sa away away?,,,,922331918124945408,https://twitter.com/MIKEEloveKISSES/status/922331918124945408,fil
kalayaan1898,2017-10-23 13:20,0,0,SALAMAT!!!!,,,#MARAWI,922331897937592320,https://twitter.com/kalayaan1898/status/922331897937592320,fil
prensa_libre,2017-10-23 13:19,7,28,Gobierno de anuncia el fin de la batalla contra el ámico en,"(['Guatemala'], Location((15.6356088, -89.8988087, 0.0)))",,,,,es
LesNews,2017-10-23 13:19,11,9,Philippines - Fin des combats contre les jihadistes dans la ville de Marawi /agence,"(['Europe / Canada'], Location((45.435582, -75.798534, 0.0)))",,,922331710230089728,https://twitter.com/LesNews/status/922331710230089728,fr
kaaateee10,2017-10-23 13:19,0,0,Secret HAHAHA di ko na inoopen. Kyah wag mo na idamay marawi,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922331520500563968,https://twitter.com/kaaateee10/status/922331520500563968,fil
pm_magazin,2017-10-23 13:18,0,0,Verteidigungsminister Lorenzana erklärt Kampfende in Marawi City https:// teidigungsminister-lorenzana-erklaert-kampfende-in-marawi-city/ … 8,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,922331442624970752,https://twitter.com/pm_magazin/status/922331442624970752,de
shajaras,2017-10-23 13:15,0,1,Tapos na daw bes. Nong papunta din kami,,,,,,fil
almanarFrench,2017-10-23 13:15,0,0,Philippines: fin des combats contre les takfiristes dans la ville de Marawi . http://,"(['Beirut', ' Lebanon'], Location((-12.8863598, -65.320004, 0.0)))",,#Bref,922330591487582208,https://twitter.com/almanarFrench/status/922330591487582208,fr
ANCALERTS,2017-10-23 13:12,4,8,Marawi Mayor Majul Usman Gandamra: I am here in Marawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
Sarawakiana,2017-10-23 13:11,0,0,Pertempuran di Marawi,,,,,,ms
jejemiminana,2017-10-23 13:11,0,0,HAHAHAHAHAHAHAHAHAHAHABUSET KA. PWEDE PANG ICONSIDER YUNG MARAWI EH,,,,922329517967810560,https://twitter.com/jejemiminana/status/922329517967810560,fil
emericscsf,2017-10-23 13:10,0,0,[해시태그] 마라위사태 는 최근 필리핀 마라위( Marawi ) 시에서 발생한 IS 추종세력 마우테(Maute) 반군과 필리핀 정부군 사이의 무력 충돌입니다. 마라위 사태에 대해 더 알고 싶으시다면 >> http:// 1,"(['Sejong-si', ' Republic of Korea'], Location((48.8721796, 2.3274785, 0.0)))",,# #,922329318394535936,https://twitter.com/emericscsf/status/922329318394535936,ko
radyopilipinas1,2017-10-23 13:09,0,0,BALITA: Marawi City dapat maging model city,"(['Quezon City', ' Philippines'], Location((14.6509905, 121.0486155, 0.0)))",,,,,fil
romandie,2017-10-23 13:09,4,1,ALERTE - Philippines: fin des combats contre les jihadistes dans la ville de Marawi (ministre de la Défense) http://,"(['Suisse'], Location((46.7985624, 8.2319736, 0.0)))",,,922329022494924801,https://twitter.com/romandie/status/922329022494924801,fr
WikiScene_Infos,2017-10-23 13:08,0,0,Philippines: fin des combats contre les jihadistes dans la ville de Marawi (ministre de la Défense),"(['Paris', ' France'], Location((48.8566101, 2.3514992, 0.0)))",,,922328836188135424,https://twitter.com/WikiScene_Infos/status/922328836188135424,fr
radyopilipinas1,2017-10-23 13:08,0,0,BALITA: Wala nang dahilan para palawigin ang martial law sa Mindanao sa pagtatapos ng giyera sa Marawi - PNP Chief. | Leo Sarne c,"(['Quezon City', ' Philippines'], Location((14.6509905, 121.0486155, 0.0)))",,,922328753249796096,https://twitter.com/radyopilipinas1/status/922328753249796096,fil
cmjornal,2017-10-23 12:59,0,1,Exército filipinio toma edfício controlado por extremistas islâmicos em Marawi http://,"(['Lisboa', ' Portugal'], Location((38.7077507, -9.1365919, 0.0)))",,,922326659742695424,https://twitter.com/cmjornal/status/922326659742695424,pt
DZMMTeleRadyo,2017-10-23 12:59,2,5,Bandila ng Pilipinas,"(['ABS-CBN', ' Diliman', ' Quezon City'], Location((11.5874907, 122.7520466, 0.0)))",,,,,fil
trendinaliaSG,2017-10-23 12:59,0,0,⒍ Tokyo ⒎ PM Lee ⒏ ⒐ ⒑ 2017/10/23 12:56 +08 . ng-topics/singapore/singapore-today.html …,"(['Singapore'], Location((1.2904753, 103.8520359, 0.0)))",,#Marawi #TyphoonLan #Penang #trndnl,922326605296316417,https://twitter.com/trendinaliaSG/status/922326605296316417,fil
ElCaviteno12,2017-10-23 12:56,0,0,puro ka presscon na matatapos na war in marawi .......wag na kasi kayo magsabi ng deadline....... https:// atus/922325424943665152 …,"(['imus', 'cavite'], Location((14.4021133, 120.932366655, 0.0)))",,,922325956970160129,https://twitter.com/ElCaviteno12/status/922325956970160129,fil
joshxmachina,2017-10-23 12:54,0,0,Sabi ni Lorenzana,"(['Quiapo'], Location((14.59813895, 120.987389033, 0.0)))",,,,,fil
SuaraPembaruan,2017-10-23 12:51,0,0,Militer Filipina Gempur 30 Teroris Marawi yang Tersisa http:// 9,"(['Jakarta'], Location((-6.1753942, 106.827183, 0.0)))",,,922324664000450560,https://twitter.com/SuaraPembaruan/status/922324664000450560,id
ayriskulin,2017-10-23 12:50,0,0,Naiyak ako. Grabe. Gov’t scholarships break cycle of poverty,"(['MNL'], Location((14.5121499, 121.022046716, 0.0)))",,,,,fil
marawi_angels,2017-10-23 12:49,0,0,naman..andun ka..talagang mag aabang ako SAM OnItsShowtime,,@sammangubat,,922324161988460546,https://twitter.com/marawi_angels/status/922324161988460546,fil
JornalDestak,2017-10-23 12:48,0,0,Actualidade: Exército filipinio toma edfício controlado por extremistas islâmicos em Marawi http://,"(['Portugal'], Location((40.033265, -7.8896263, 0.0)))",,,922323867712065536,https://twitter.com/JornalDestak/status/922323867712065536,gl
minnacali,2017-10-23 12:44,0,1,Ang galing nyo po magdescribe ng situations sa Marawi . Nkaka touch ng damdamin. Makes us feel grateful talaga at tapos na war,,@raffytima,,922322790149058560,https://twitter.com/minnacali/status/922322790149058560,fil
maxangelo987,2017-10-23 12:43,0,0,( http:// ) Purisima: Posibleng masimulan sa susunod na taon ang actual rebuilding ng Marawi . LIVE: …,,,,922322598389780480,https://twitter.com/maxangelo987/status/922322598389780480,fil
AndrianGuevarra,2017-10-23 12:42,0,0,Finally nakakamit na ng mga tiga Marawi ang KAPAYAPAAN na para sa kanila.,"(['Bangkok', ' Thailand'], Location((-7.846423, 112.1005469, 0.0)))",,#BangonMarawi,922322438616002560,https://twitter.com/AndrianGuevarra/status/922322438616002560,fil
PTVph,2017-10-23 12:40,0,6,| Unang batch ng mga sundalong nakipagbakbakan sa Marawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",,,,,fil
airabelmoro,2017-10-23 12:38,0,0,Kakawawa yung mga sundalong galing marawi . Ang putek ng mga combat,,,,,,fil
